course_id,name,description,duration,rating,price,skills,course_type_specialization,difficulty_advanced,difficulty_beginner,difficulty_intermediate,school_name_unknown,program_type_unknown,field_unknown,major_unknown,department_unknown,expertise_unknown,subject_Arts and Humanities,subject_Business,subject_Computer Science,subject_DataScience,subject_Health,subject_Information Technology,subject_Math and Logic,subject_Personal Development,subject_Physical Science and Engineering,subject_Social Sciences,platform_unknown
196,environmental hazard and global public health,explore environmental hazard impact healthexplore urban global health influence built environment human health,-0.3523682579201896,0.0,-0.2967418445758224,"['environment', 'public health', 'global health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
197,introduction to cataract surgery,understand fundamental perform step cataract surgery successfullyunderstand manage cataract surgery challenge,-0.4923878124750921,0.0,-0.2967418445758224,"['surgery', 'healthcare', 'vision health']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198,advanced business analysis elicitation analysis,acquire expertise advanced elicitation technique including interview focus group master complex method like user story use case financial analysis enhance communication skill vital collaboration stakeholder team develop ability recommend optimal solution based rigorous analysis,-0.5523961929986217,0.0,-0.2967418445758224,"['decision-making', 'communication', 'analysis', 'collaboration', 'elicitation']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,building material and human health,assess human health impact toxic chemical building materialsevaluate health impact building material using current method resourcesapply strategy reducing health environmental impact building material throughout life cycle,-0.4523822254594057,0.0,-0.2967418445758224,"['green design', 'sustainability', 'healthier building design', 'inclusive design', 'project communication']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200,resilient teaching through time of crisis and change,identify key interaction want facilitate coursesapply guiding principle resilient design learning develop course plandiscuss way technology tool used facilitate interaction support learning fluctuating instructional environmentsdraw inspiration example highlight resilient teaching emergency remote teaching phase,-0.29235987739666,0.0,-0.2967418445758224,"['teaching', 'instructional design', 'pedagogical strategy', 'learning', 'higher education']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
201,datadriven leadership skill course leadership narrative,critically evaluate particular reference digital data traditional leadership model analyse assess leadership narrative whether help hinder modern leader digital agedistinguish agile efficient leadership structure relationship datadescribe evaluate role collective decision making agile team,-0.47238501896724894,0.0,-0.2967418445758224,"['data-informed decision-making', 'agile management', 'leadership', 'leadership development', 'leadership and management']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
202,devops on aws specialization,implement devops culture practice aws cloudadopt enforce continuous integration continuous delivery best practice awsexplore deployment strategy serverless application,0.10769599276020433,0.0,-0.2967418445758224,"['continuous integration', 'continuous delivery', 'microservices', 'monitoring and logging', 'devops']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,finite element analysis convergence and mesh independence,understand cloudsimulation technology powerfulhow set simulation case field structural mechanic perform convergence study,-0.672412954045681,0.0,-0.2967418445758224,"['finite element analysis', 'finite element method', 'meshing', 'cloud based simulation', 'mesh convergence']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
204,supporting family and caregiver,describe several intervention help emotion coping family member caregiver someone serious illnessconduct basic screen appropriate adjustment childrendefine caregiver burden screen,-0.4923878124750921,0.0,-0.2967418445758224,"['caregiver support', 'palliative care', 'psychosocial support', 'child guidance']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
205,decentralized finance defi the future of finance specialization,learner much deeper understanding infrastructure decentralized finance leading application,-0.05232635530254139,0.0,-0.2967418445758224,"['smart contract', 'cryptocurrency', 'financial market', 'nft', 'tokenization', 'finance', 'entrepreneurial finance', 'entrepreneurship', 'blockchain']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
207,lean management fundamental,apply lean principle identify eliminate waste business process utilize lean tool technique process improvement value stream mapping kaizen kanbanunderstand role leadership lean management impact organizational successanalyse process identify improvement opportunity design lean solution,-0.4523822254594057,0.0,-0.2967418445758224,"['process optimization', 'leadership', 'metric analysis', 'kaizen', 'visual management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208,introduction to supply chain finance blockchain technology,recognize various mean improve working capital company corporate clientrecognize process implement manage supply chain finance programidentify main player competitor enablers global supply chain financerecognize impact new technology supply chain finance apply,-0.4523822254594057,0.0,1.0477558465360783,"['blockchain technology implementation', 'foreign currency risk management', 'account receivable management', 'trade finance management', 'account payable management']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
209,gpt vision seeing the world through generative ai,take picture note marker board receipt napkin sketch watch turned wellorganized note emailed youtake picture anything turn recipe shopping list diy plan social medium post note budget entry organizational planslearn analyze anything take picture anything learn history made changed fix etc,-0.6324073670299947,0.0,-0.2967418445758224,"['prompt engineering', 'generative ai', 'gpt-4v ( vision )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,electrical characterization mosfets,extract characteristic parameter mo capacitorsextract characteristic parameter mosfetsanalyze realworld mosfet data,-0.6124045735221514,0.0,-0.2967418445758224,"['semiconductor device', 'complementary metal oxide semiconductor ( cmos )', 'semiconductor', 'semiconductor characterization technique', 'semiconductor material', 'semiconductor device physic']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
211,sustainable consumption and health,analyze health impact global trade major risk factorsidentify goal step achieving sustainable consumption,-0.4323794319515625,0.0,-0.2967418445758224,"['problem solving', 'performance', 'disease', 'flow network']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
212,preparing for your certnexus certification exam,differentiate certification validation technique schedule exam pearsonvue prepare take exam pearsonvue test center online via pearson onvuediscover tool prepare certification examspost share success passing certnexus certification exam,-0.6524101605378378,0.0,3.232564594592917,"['schedule', 'test preparation', 'online proctored', 'pearsonvue', 'certification']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
213,sustainable city and community specialization,increased knowledge sustainable city communitiesdeeper understanding relationship urbanization decarbonisation sustainabilityimproved critical thinking opportunity challenge sustainable city community engine greening economyexpanded ability use system thinking assess sustainable city community,0.10769599276020433,0.0,-0.2967418445758224,"['energy', 'sustainability', 'sharing economy', 'nature-based solution', 'urban living lab']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,creating azure serverless function in realworld scenario,understand azure function serverless architecture azure clouddeveloping microservices us serverless function nosql dbdeveloping html frontend use serverless function,-0.672412954045681,0.0,-0.2967418445758224,"['microsoft azure', 'microservices', 'cloud computing', 'devops', 'serverless']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
215,emarketing specialization,recognize current landscape digital business environment identify strategy define attract engage audience onlinedevelop digital marketing plan designed meet goal objective existing new business product serviceapply testing analytics optimize marketing effort improve business outcome,0.10769599276020433,0.0,-0.2967418445758224,"['mobile marketing', 'social medium', 'marketing optimization', 'marketing analytics', 'search engine marketing ( sem )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,tropical forest landscape 101 conservation restoration,fundamental tropical forest landscape conservation restoration funding conservation restoration,-0.3123626709045032,0.0,-0.2967418445758224,"['reforestation', 'agroforestry', 'conservation science']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,meta marketing analytics professional certificate,collect sort evaluate visualize marketing datasummarize analyze data using marketing analytics methodsdesign experiment test hypothesis evaluate advertising effectivenessuse meta ad manager run test learn work optimize ad performance,4.908366434642576,0.0,-0.2967418445758224,"['statistic for marketing', 'performance marketing', 'data analysis', 'advertising effectiveness evaluation', 'marketing mix optimization']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
218,brilliant passionate you,reflect best moment life describe connection momentsdescribe personal quality represent best selfarticulate growth mindset mindful compassion support selfimprovementcreate life purpose statement based best self value,-0.33236546441234643,0.0,-0.2967418445758224,"['self-help', 'storytelling', 'purpose']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
219,advanced embedded linux development specialization,development software linux user kernel application embedded devicesdeployment customized root filesystem custom linux distribution embedded device,4.108254694328847,0.0,-0.2967418445758224,"['c programming', 'embedded system', 'embedded software', 'linux', 'kernel programming']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,fundamental of java programming,master core component java programming syntax variable method control statement understand jvm jre jdk develop proficiency writing java code understanding operator loop conditionals array enabling creation robust application grasp advanced objectoriented programming concept like inheritance polymorphism encapsulation develop efficient reusable java code enhance coding mastering advanced exceptionhandling technique creating custom exception managing multiple exception java,-0.3523682579201896,0.0,-0.2967418445758224,"['algorithm', 'java syntax', 'java programming', 'data structure implementation', 'object-oriented programming ( oop )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221,software architecture for big data specialization,practice software engineering fundamental test first development refactoring continuous integration continuous deliveryarchitect create big data distributed system using rest collaboration event collaboration batch performant scalable distributed system handle big data,0.9078077330739329,0.0,-0.2967418445758224,"['software engineering', 'distributed computing', 'big data', 'microservices', 'real-time system']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
222,design thinking for the greater good innovation in the social sector,design thinking use ithow prepare see take action opportunity arises use design thinking generate innovative ideashow take many idea generate determine one likely produce specific desired outcome,-0.5323933994907786,0.0,-0.2967418445758224,"['problem solving', 'user-centered design', 'prototyping', 'social issue', 'design thinking']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,sleep neurobiology medicine and society,understand sleep brain connectedbecome familiar major sleep disorder impact daily lifeexplore longterm negative health consequence inadequate sleep,-0.27235708388881674,0.0,4.40900007431583,"['sleep', 'public health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
224,project planning and execution,successfully completing course able develop project scheduleyou able estimate project cost determine budget well identify analyze risk successful completion projectyou also able apply quality assurance project perform project postmortem,-0.17234311634960067,0.0,-0.2967418445758224,"['project management', 'risk management', 'project planning', 'budget management', 'engineering management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,generative ai foundation model and platform,describe fundamental concept generative ai core modelsexplain concept foundation model generative aiexplore capability pretrained model aipowered application explore feature capability application different generative ai platform ibm watsonx hugging face,-0.572398986506465,0.0,-0.2967418445758224,"['artificial intelligence ( ai )', 'large language model ( llm )', 'pre-trained model', 'generative ai', 'foundation model']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
226,foundation of cybersecurity,recognize core skill knowledge needed become cybersecurity analystidentify security attack impact business operationsexplain security ethicsidentify common tool used cybersecurity analyst,-0.27235708388881674,0.0,-0.2967418445758224,"['cybersecurity', 'information security ( infosec )', 'ethic in cybersecurity', 'nist cybersecurity framework ( csf )', 'historical attack']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
227,urban air mobility,get understanding new mobility concept influence urban air mobility whole transport system,-0.37237105142803284,0.0,-0.2967418445758224,"['understanding why social acceptance play such an important role', 'analyse challenge and find solution concept', 'understanding new mobility concept']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,the influence of social determinant on health specialization,examine social behavioral economic political structural factor contribute health inequalitiessuggest innovative way reduce disparity health achieve health equity,0.10769599276020433,0.0,-0.2967418445758224,"['equity', 'healthcare', 'community health']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
229,speaking to technical group,use storytelling make bigger impression audienceleverage voice modulation facial expression nonverbal communcation effective convey messagecreate professional effective presentation slide,-0.27235708388881674,0.0,3.959713762535937,"['expression', 'preparation', 'nonverbal communication', 'presentation', 'slide']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
230,introduction to phet simulation for stem education,learn make phet simulation uniquefind simulation relevant classesreflect increase educational equity active learning,-0.4323794319515625,0.0,-0.2967418445758224,"['teaching', 'simulation', 'lesson plan']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
231,overcoming dyslexia,understand latest progress made dyslexia researchacquire practical skill intervention strategy enable anyone dyslexia overcome difficulty thrive life schoollearn three relevant federal statute affecting intervention accommodation dyslexic student idea adaaa section,-0.4523822254594057,0.0,-0.2967418445758224,"['education', 'learning', 'reading', 'law', 'dyslexia']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,introduction to agile development and scrum,adopt practice agile subset devops small batch minimum viable product pair programming behavior testdriven development write good user story estimate assign story point track story using kanban board incorporate scrum artifact event benefitscreate refine product backlog using sprint planning process produce potentially shippable product increment every iterationcreate burndown chart forecast ability meet sprint goal use metric enhance performance productivity client satisfaction,-0.5123906059829354,0.0,-0.2967418445758224,"['kanban', 'zenhub', 'scrum methodology', 'agile software development', 'sprint planning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
233,data analytics in the public sector with specialization,use programming language gather manipulate analyze visualize interpret dataidentify address common political ethical challenge data analysisinterpret data inform public policy public administrative function using handson activity realworld data set,0.9078077330739329,0.0,-0.2967418445758224,"['public policy', 'data analysis', 'ggplot2', 'data visualization', 'rstudio']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
234,graphic design,apply inspired design idea work,-0.11233473582607104,0.0,-0.2967418445758224,"['graphic', 'typography', 'presentation', 'graphic design']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,jenkins pipeline declarative and iac approach for devops,understand pipeline scripting syntaxwrite pipeline ui jenkinsfile script committed source control,-0.6524101605378378,0.0,3.2874649169799857,"['continuous integration', 'cd', 'jenkins ( software )']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
236,algebra and differential calculus for data science,practice working logarithm property logarithm function behave graphicallyidentify difference continuous noncontinuous functionsolidify understanding derivative calculatingunderstand use derivative create graph function,-0.5323933994907786,0.0,-0.2967418445758224,"['integral', 'matrix algebra', 'numerical analysis', 'algebra', 'derivative']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
237,surveillance system the building block,discus role surveillance within broader field epidemiology public healthassign objective define surveillance casesuse public health surveillance reporting systemscompare contrast surveillance system using system attribute,-0.5924017800143082,0.0,-0.2967418445758224,"['data collection', 'epidemiology', 'surveillance', 'disease surveillance']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
376,spacecraft relative motion control,numerically simulate spacecraft relative motionanalyze relative motion stabilitydevelop relative motion feedback control solution,-0.23235149687313034,0.0,-0.2967418445758224,"['stability analysis', 'develop relative motion feedback control', 'nonlinear control theory', 'simulate closed-loop control']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,preparation for comptia certification specialization,describe troubleshoot laptop mobile device video resolution networking storage motherboard cpu bios power supply issuestroubleshoot various printer type setting list common feature command across operating systemsexplain advantage using active directory microsoft window security tool data destruction mobile device securitydemonstrate mastery comptia core core domain completing mock certification exam,0.10769599276020433,0.0,-0.2967418445758224,"['practice exam', 'network security', 'hardware troubleshooting', 'operating system', 'comptia a+']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
239,positive psychology application and intervention,understand broadenandbuild theory positive interventionsuse strategy classifying character strength virtueschoose goal support personal wellbeingdescribe important cultivate healthy emotional life,-0.37237105142803284,0.0,-0.2967418445758224,"['character strength and virtue', 'goal setting', 'positive psychology', 'savoring']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
240,computing for cancer informatics,basic computer shared computing resource workunderstanding benefit drawback currently available computing resource option especially cancer researchunderstanding important consideration making computing decision,-0.47238501896724894,0.0,-0.2967418445758224,"['bioinformatics', 'cancer', 'cloud computing', 'computer network']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
241,prediction model with sport data,learn generate forecast game result professional sport using python,-0.032323561794698176,0.0,-0.2967418445758224,"['data analysis', 'python programming', 'sport analytics']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
242,teamwork skill communicating effectively in group,recognize hidden force context system institution interaction design affect group interactiondevelop decision making practice order become creative innovativelearn communicate resolve diffuse group conflictsmake better decision using technology group work based key practical conceptual consideration,-0.47238501896724894,0.0,-0.2967418445758224,"['communication', 'diversity', 'technology', 'conflict management', 'teamwork']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
243,write feature length screenplay for film or television,learn write complete fulllength feature film screenplay finished script hand end course,1.1678440486758948,0.0,-0.2967418445758224,"['creative writing', 'filmmaking', 'script writing', 'film and televison writing', 'screenwriting']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,neuroscience and neuroimaging specialization,learn fmri data design structure acquisitionfamiliarize fmri artifact type noiselearn readwrite image brain nifti formatlearn magnetic resonance spectroscopy,0.10769599276020433,0.0,-0.2967418445758224,"['image processing', 'statistic', 'r programming', 'experiment', 'neuroscience']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,python project for data science,play role data scientist data analyst working real projectdemonstrate skill python language choice data science data analysis apply python fundamental python data structure working data pythonbuild dashboard using python library like panda beautiful soup plotly using jupyter notebook,-0.5323933994907786,0.0,0.7105110090155099,"['data science', 'data analysis', 'python programming', 'panda', 'jupyter notebook']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,microsoft azure ai fundamental ai900 exam prep specialization,learn type solution ai make possible service microsoft azure use create,0.10769599276020433,0.0,-0.2967418445758224,"['describe feature of computer vision workload on azure', 'describe ai workload and consideration', 'describe feature of conversational ai workload on azure', 'describe feature of natural language processing ( nlp ) workload on azure', 'describe fundamental principle of machine learning on azure']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,product management foundation stakeholder collaboration,apply essential communication collaboration skill critical product successdevelop interpersonal business skill essential product managementanalyze various product management communication challenge identify impact communication stylesexamine case study evaluate strength area improvement offer actionable recommendation,-0.39237384493587607,0.0,-0.2967418445758224,"['product planning', 'communication', 'leadership', 'product management', 'stakeholder management']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,mastering software development in specialization,build packagescustom data visualization graphicsdata manipulation wranglingproduce scale data science product,0.9078077330739329,0.0,-0.2967418445758224,"['data visualization ( dataviz )', 'ggplot2', 'r programming', 'tidyverse', 'object-oriented programming ( oop )']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,project planning putting it all together,describe component project planning phase significanceidentify tool best practice build project plan risk management plan describe estimate track maintain budgetdraft communication plan explain manage,-0.05232635530254139,0.0,-0.2967418445758224,"['procurement', 'risk management', 'strategic thinking', 'task estimation', 'project planning']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,cause of racial inequity in healthcare,constitutes access care geographic variation healthcare contributes racial ethnic healthcare disparitieshistory mistreatment racial ethnic group within biomedical innovation healthcare systemsthe role implicit bias contributing healthcare disparity,-0.41237663844371925,0.0,-0.2967418445758224,"['healthcare bias', 'healthcare equity', 'healthcare access', 'healthcare disparity']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250,business intelligence bi essential,explain concept business intelligence bi key component challenge involved career option fielddescribe data analytics significance bi recognizing role extracting insight dataevaluate different business intelligence tool technology used analyze business context requirement bi projectdevelop actionable insight using appropriate tool technique data gathering wrangling analyzing mining visualizing reporting,-0.41237663844371925,0.0,-0.2967418445758224,"['data wrangling', 'data analysis', 'data warehousing', 'data visualization', 'data mining']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,practice exam for comptia certification core core,prepare comptia certification core core exam understand importance structure winning strategiesgain handson proficiency diagnosing resolving hardwaresoftware issue mastering network fundamental tackling mobile devicesapply operating system security protocol cloud computing virtualization principle ensure core comptia exam preparationmaster hardware software networking security troubleshooting comptia success,-0.5924017800143082,0.0,-0.2967418445758224,"['certification test', 'troubleshooting ( problem solving )', 'exam practice', 'security', 'comptia a+']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
252,getting started with azure,navigating azure portal creating custom dahboardsdeploying virtual machine cloud security including network security group firewall resource policiesazure cloud resource group storage option,-0.29235987739666,0.0,-0.2967418445758224,"['cloud platform', 'microsoft azure', 'cloud management', 'cloud database', 'cloud computing']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
253,an introduction to programming using python,describe computer programming recognising purpose enables creation execution computer program explain algorithm significance programming create program accept user input display output utilise essential programming construct statement loop function gain digital skill part click start follow link instructor bio see youre eligible free access course,-0.5123906059829354,0.0,-0.2967418445758224,"['programming principle', 'python programming', 'coding']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,algorithmic toolbox,essential algorithmic techniquesdesign efficient algorithmspractice solving algorithmic interview problemsimplement efficient reliable solution,0.10769599276020433,0.0,-0.2967418445758224,"['software testing', 'computer programming', 'algorithm', 'debugging', 'dynamic programming']",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
255,dynamic public speaking specialization,substantial increase confidence presence dynamic speaker develop delivery technique voice movement gesture engage audience prepare effective speech various purpose informative persuasive praise occasion workplace special event etc audience master speechwriting technique storytelling argument style topic framing discussing evidence,0.9078077330739329,0.0,-0.2967418445758224,"['communication', 'presentation', 'speech', 'public speaking']",1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
256,dynamic programming greedy algorithm,describe basic algorithm design techniquescreate divide conquer dynamic programming greedy algorithmsunderstand intractable problem v np use integer programming solver tackle problem,0.047687612236674684,0.0,-0.2967418445758224,"['algorithm design', 'python programming', 'data structure design', 'intractability', 'analysis of algorithm']",1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
